"","File_Name","Child_ID","Child_Age","Start_Time","End_Time","Child_C","Child_X","Child_R","Child_L","Child_C_X","Adult_Lyrical_N","Adult_Lyrical_U","Adult_Lyrical_T","Adult_NonLyrical_N","Adult_NonLyrical_U","Adult_NonLyrical_T","Adult_NoMusic_N","Adult_NoMusic_U","Adult_NoMusic_T","Child_C_log","Child_X_log","Child_R_log","Child_L_log","Child_C_X_log","Adult_Lyrical_N_log","Adult_Lyrical_U_log","Adult_Lyrical_T_log","Adult_NonLyrical_N_log","Adult_NonLyrical_U_log","Adult_NonLyrical_T_log","Adult_NoMusic_N_log","Adult_NoMusic_U_log","Adult_NoMusic_T_log","Child_C_count","Child_X_count","Child_R_count","Child_L_count","Child_C_X_count","Adult_Lyrical_N_count","Adult_Lyrical_U_count","Adult_Lyrical_T_count","Adult_NonLyrical_N_count","Adult_NonLyrical_U_count","Adult_NonLyrical_T_count","Adult_NoMusic_N_count","Adult_NoMusic_U_count","Adult_NoMusic_T_count"
"418","0969_000905",969,9,34077,34377,13.799,72.672,0,0,86.471,0,0,0,0,0,0,22.559,3.34,0,2.69455961091971,4.29962280841907,0,0,4.47130730985755,0,0,0,0,0,0,3.15950791306085,1.46787434811231,0,12,60,0,0,72,0,0,0,0,0,0,18,6,0
"419","0969_000905",969,9,35577,35877,5.41,36.69,0,0,42.1,0,0,0,0,0,0,20.54,1.11,11.32,1.85785927093258,3.62939480727904,0,0,3.7635229971097,0,0,0,0,0,0,3.06991167172824,0.746687947487975,2.51122395810537,3,29,0,0,32,0,0,0,0,0,0,15,4,18
"420","0973_000304",973,3,14421,14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","0973_000304",973,3,32421,32721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","0973_000304",973,3,56421,56721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","0973_000604",973,6,1562,1862,6.637,56.004,0,0,62.641,0,0,0,0,0,0,0,0,2.578,2.03300485590625,4.04312144081097,0,0,4.15325791673394,0,0,0,0,0,0,0,0,1.27480398508653,3,67,0,0,70,0,0,0,0,0,0,0,0,2
"424","0973_000604",973,6,3962,4262,8.5,57.26,0,0,65.76,0,0,0,0,0,0,0,0,51.68,2.2512917986065,4.06491575153129,0,0,4.20110409879363,0,0,0,0,0,0,0,0,3.96423587687508,5,59,0,0,64,0,0,0,0,0,0,0,0,36
"425","0973_000604",973,6,7562,7862,1.696,82.433,0,0,84.129,0,0,0,0,0,0,0,0,2.957,0.991769193050061,4.42404391455588,0,0,4.44416775308669,0,0,0,0,0,0,0,0,1.37548616240329,2,75,0,0,77,0,0,0,0,0,0,0,0,1
"426","0973_010603",973,18,7729,8029,43.765,19.481,7.703,1.079,63.246,0,0,0,0,0,0,11.935,0,31.35,3.80142658408612,3.01949762710425,2.16366779380738,0.731887008875876,4.16271946502795,0,0,0,0,0,0,2.55993681563799,0,3.47661402094691,30,27,4,2,57,0,0,0,0,0,0,8,0,31
"427","0973_010603",973,18,28129,28429,1.567,97.376,0,6.128,98.943,0,0,9.021,0,0,0,0.705,0,50.729,0.942737901889003,4.58879687187015,0,1.96403069016851,4.60460002347633,0,0,2.30468289107619,0,0,0,0.53356511073548,0,3.9460185526861,3,117,0,6,120,0,0,6,0,0,0,1,0,63
"428","0973_010603",973,18,30529,30829,21.745,26.404,0,1.205,48.149,0,0,0,0,0,0,14.945,0,55.786,3.12434534102197,3.31068898814065,0,0.790727508898809,3.89485650050624,0,0,0,0,0,0,2.76914530046202,0,4.03928981647296,27,39,0,2,66,0,0,0,0,0,0,12,0,60
